,value,total_points
87514,52,6
87515,52,2
87516,53,6
87517,53,2
87518,54,2
87519,54,5
87520,54,0
87521,54,3
87522,54,6
87523,54,4
87524,54,2
87525,54,1
87526,54,1
87527,54,7
87528,53,12
87529,53,2
87530,53,6
87531,54,3
87532,54,14
87533,54,1
87534,54,6
87535,54,5
87536,54,0
87537,55,6
87538,55,1
87539,55,1
87540,55,0
87541,55,0
87542,54,0
87543,54,0
87544,53,0
87545,53,0
87546,53,0
87547,53,0
87548,53,0
87549,53,0
87550,53,0
87551,53,0
87552,53,0
87553,53,0
87554,53,0
87555,53,0
87556,53,0
87557,53,0
87558,53,0
87559,53,0
87560,53,0
87561,52,0
87562,52,0
87563,52,0
87564,52,0
87565,52,0
87566,52,0
87567,52,0
87568,52,0
87569,52,0
87570,52,0
87571,52,0
87572,52,0
87573,52,0
87574,52,0
87575,52,0
87576,52,0
87577,52,0
87578,55,6
87579,55,0
87580,55,0
87581,54,0
87582,54,1
87583,54,0
87584,54,0
87585,53,0
87586,53,1
87587,53,6
87588,53,2
87589,53,1
87590,53,2
87591,53,1
87592,53,0
87593,53,0
87594,53,0
87595,53,0
87596,53,0
87597,53,0
87598,53,0
87599,53,2
87600,53,1
87601,53,0
87602,53,0
87603,53,1
87604,53,0
87605,53,0
87606,53,0
87607,53,0
87608,53,0
87609,53,0
87610,53,0
87611,53,6
87612,53,1
87613,53,2
87614,53,1
87615,53,0
87616,45,10
87617,45,0
87618,45,1
87619,45,1
87620,45,1
87621,45,0
87622,45,0
87623,45,0
87624,44,0
87625,44,0
87626,44,0
87627,44,0
87628,43,0
87629,43,0
87630,43,2
87631,43,1
87632,43,6
87633,43,2
87634,43,1
87635,43,1
87636,43,0
87637,43,0
87638,43,0
87639,43,0
87640,43,0
87641,43,0
87642,43,0
87643,43,0
87644,43,0
87645,43,0
87646,43,0
87647,43,1
87648,43,0
87649,43,0
87650,43,0
87651,43,0
87652,43,0
87653,43,0
87654,70,2
87655,70,0
87656,70,1
87657,69,1
87658,69,0
87659,68,0
87660,68,0
87661,68,0
87662,68,0
87663,68,0
87664,68,0
87665,68,0
87666,68,0
87667,68,0
87668,68,0
87669,68,0
87670,68,0
87671,68,0
87672,68,0
87673,68,0
87674,68,0
87675,68,0
87676,68,0
87677,68,0
87678,68,0
87679,68,0
87680,68,0
87681,68,0
87682,67,0
87683,67,0
87684,67,0
87685,67,0
87686,67,0
87687,67,0
87688,67,0
87689,67,0
87690,67,0
87691,67,0
87692,50,2
87693,50,1
87694,50,8
87695,50,8
87696,50,1
87697,50,6
87698,50,-1
87699,50,5
87700,50,2
87701,50,0
87702,50,0
87703,50,0
87704,50,0
87705,50,0
87706,50,0
87707,50,1
87708,50,2
87709,50,5
87710,50,-1
87711,50,7
87712,50,1
87713,50,0
87714,50,0
87715,50,4
87716,50,0
87717,50,0
87718,50,2
87719,50,0
87720,50,0
87721,50,1
87722,50,0
87723,50,0
87724,50,0
87725,50,0
87726,50,0
87727,50,1
87728,50,0
87729,50,0
87730,40,0
87731,40,0
87732,40,0
87733,40,0
87734,40,0
87735,40,0
87736,39,0
87737,39,0
87738,39,0
87739,39,0
87740,39,0
87741,39,0
87742,39,0
87743,39,0
87744,39,0
87745,39,0
87746,39,1
87747,45,0
87748,45,0
87749,45,0
87750,44,0
87751,44,0
87752,44,0
87753,44,0
87754,44,0
87755,44,0
87756,44,0
87757,44,0
87758,44,0
87759,43,0
87760,43,0
87761,43,0
87762,43,0
87763,43,0
87764,43,0
87765,43,0
87766,43,0
87767,43,0
87768,43,0
87769,43,0
87770,43,0
87771,43,0
87772,43,0
87773,43,0
87774,43,0
87775,43,0
87776,43,0
87777,43,0
87778,43,0
87779,43,0
87780,43,0
87781,43,0
87782,43,0
87783,42,0
87784,42,0
87785,70,2
87786,70,2
87787,70,2
87788,69,6
87789,69,5
87790,69,8
87791,69,6
87792,69,2
87793,69,8
87794,69,2
87795,69,9
87796,69,5
87797,70,6
87798,70,2
87799,71,1
87800,71,6
87801,71,1
87802,70,7
87803,70,6
87804,70,12
87805,70,6
87806,70,6
87807,70,1
87808,70,6
87809,70,6
87810,70,9
87811,70,4
87812,70,1
87813,70,0
87814,70,0
87815,70,9
87816,70,0
87817,70,5
87818,70,5
87819,70,9
87820,70,6
87821,70,5
87822,70,5
87823,55,0
87824,55,2
87825,55,2
87826,55,1
87827,55,2
87828,55,1
87829,55,6
87830,55,2
87831,55,6
87832,55,2
87833,55,2
87834,55,6
87835,55,1
87836,55,3
87837,55,2
87838,55,2
87839,55,2
87840,55,6
87841,55,1
87842,55,2
87843,55,3
87844,55,6
87845,55,2
87846,55,1
87847,55,0
87848,55,0
87849,55,0
87850,55,0
87851,54,6
87852,54,3
87853,54,2
87854,54,1
87855,54,7
87856,54,1
87857,54,1
87858,54,6
87859,54,0
87860,54,0
87861,40,0
87862,40,0
87863,40,0
87864,40,0
87865,40,0
87866,40,0
87867,40,0
87868,40,0
87869,40,0
87870,40,0
87871,40,0
87872,40,0
87873,40,0
87874,40,0
87875,40,0
87876,40,0
87877,40,0
87878,40,0
87879,40,0
87880,40,0
87881,40,0
87882,40,0
87883,40,0
87884,40,0
87885,40,0
87886,40,0
87887,40,0
87888,40,0
87889,40,0
87890,40,0
87891,40,0
87892,75,0
87893,74,0
87894,74,0
87895,73,0
87896,73,2
87897,73,0
87898,73,0
87899,73,0
87900,72,0
87901,72,0
87902,72,2
87903,72,2
87904,72,2
87905,72,6
87906,72,5
87907,72,2
87908,72,1
87909,72,0
87910,72,2
87911,72,3
87912,72,3
87913,72,2
87914,72,2
87915,72,1
87916,72,2
87917,72,8
87918,72,2
87919,72,6
87920,73,0
87921,73,0
87922,72,0
87923,71,0
87924,70,0
87925,70,0
87926,70,0
87927,70,0
87928,69,0
87929,69,0
87930,55,0
87931,55,0
87932,55,0
87933,55,0
87934,54,0
87935,54,1
87936,54,1
87937,54,1
87938,54,1
87939,54,0
87940,54,1
87941,54,1
87942,54,1
87943,54,0
87944,54,5
87945,54,4
87946,54,1
87947,54,2
87948,54,0
87949,54,5
87950,54,0
87951,54,1
87952,54,0
87953,54,0
87954,54,0
87955,54,0
87956,54,0
87957,54,0
87958,54,0
87959,54,1
87960,54,4
87961,54,1
87962,54,1
87963,54,0
87964,54,0
87965,54,0
87966,54,1
87967,54,1
87968,60,8
87969,60,2
87970,60,2
87971,59,2
87972,58,1
87973,58,1
87974,57,2
87975,56,2
87976,54,1
87977,53,1
87978,52,2
87979,52,2
87980,51,2
87981,51,1
87982,45,0
87983,45,0
87984,45,0
87985,44,0
87986,44,0
87987,44,0
87988,44,0
87989,44,0
87990,44,0
87991,44,0
87992,44,0
87993,44,0
87994,44,0
87995,44,0
87996,44,0
87997,44,0
87998,44,0
87999,44,0
88000,44,0
88001,44,0
88002,44,0
88003,44,0
88004,44,0
88005,44,0
88006,44,0
88007,44,0
88008,44,0
88009,44,0
88010,43,0
88011,43,0
88012,43,0
88013,43,0
88014,43,0
88015,43,0
88016,43,0
88017,43,0
88018,43,0
88019,43,0
88020,55,0
88021,55,0
88022,54,1
88023,54,0
88024,54,7
88025,54,3
88026,54,2
88027,54,10
88028,54,1
88029,54,1
88030,54,2
88031,54,3
88032,54,3
88033,54,2
88034,54,4
88035,54,2
88036,54,3
88037,54,2
88038,54,0
88039,54,1
88040,54,0
88041,54,2
88042,54,2
88043,54,3
88044,54,3
88045,54,4
88046,54,2
88047,54,3
88048,54,1
88049,54,0
88050,54,0
88051,54,0
88052,54,0
88053,54,0
88054,54,0
88055,54,0
88056,54,0
88057,54,0
88058,55,0
88059,55,1
88060,55,2
88061,55,0
88062,54,0
88063,54,1
88064,53,6
88065,53,2
88066,53,1
88067,53,0
88068,53,1
88069,53,1
88070,53,1
88071,53,0
88072,53,1
88073,53,5
88074,53,1
88075,53,1
88076,53,2
88077,53,0
88078,53,0
88079,53,10
88080,53,5
88081,53,0
88082,53,1
88083,53,1
88084,53,2
88085,53,1
88086,53,2
88087,53,0
88088,53,0
88089,53,1
88090,52,1
88091,52,1
88092,52,1
88093,52,0
88094,52,1
88095,52,1
88096,50,0
88097,50,0
88098,50,0
88099,49,0
88100,49,0
88101,49,0
88102,49,0
88103,49,0
88104,49,0
88105,49,0
88106,49,0
88107,49,0
88108,49,0
88109,49,0
88110,49,0
88111,49,0
88112,49,0
88113,49,0
88114,49,0
88115,49,0
88116,49,0
88117,49,0
88118,49,0
88119,49,0
88120,48,0
88121,48,0
88122,48,0
88123,48,0
88124,48,0
88125,48,0
88126,48,0
88127,48,0
88128,48,0
88129,48,0
88130,48,0
88131,48,0
88132,48,0
88133,48,0
88134,45,0
88135,45,1
88136,45,0
88137,45,0
88138,44,0
88139,44,1
88140,44,0
88141,44,0
88142,44,0
88143,44,1
88144,44,0
88145,44,0
88146,44,5
88147,44,1
88148,44,0
88149,44,1
88150,44,2
88151,44,0
88152,44,2
88153,44,0
88154,44,2
88155,44,0
88156,44,8
88157,44,1
88158,44,6
88159,44,1
88160,44,0
88161,44,0
88162,44,0
88163,43,0
88164,43,0
88165,43,0
88166,43,0
88167,43,0
88168,43,0
88169,43,0
88170,43,0
88171,43,0
88172,60,0
88173,60,0
88174,59,0
88175,59,0
88176,58,0
88177,58,0
88178,58,0
88179,58,0
88180,58,1
88181,58,0
88182,58,1
88183,58,0
88184,58,0
88185,58,0
88186,58,0
88187,58,14
88188,58,0
88189,58,3
88190,58,1
88191,58,0
88192,58,0
88193,58,0
88194,58,0
88195,58,1
88196,58,1
88197,58,2
88198,58,1
88199,58,0
88200,58,0
88201,58,3
88202,58,1
88203,58,1
88204,58,6
88205,58,5
88206,58,1
88207,58,1
88208,58,7
88209,58,2
88210,50,0
88211,49,0
88212,49,0
88213,48,0
88214,48,0
88215,48,0
88216,48,0
88217,47,0
88218,47,0
88219,47,1
88220,47,6
88221,47,1
88222,47,0
88223,47,0
88224,47,2
88225,47,1
88226,47,0
88227,47,0
88228,47,0
88229,47,0
88230,47,0
88231,47,0
88232,47,0
88233,47,0
88234,47,0
88235,47,0
88236,47,0
88237,47,0
88238,46,0
88239,46,0
88240,46,0
88241,46,0
88242,46,0
88243,46,0
88244,46,0
88245,46,0
88246,46,0
88247,46,0
88248,40,0
88249,40,0
88250,40,0
88251,40,0
88252,40,0
88253,40,0
88254,55,2
88255,55,1
88256,55,2
88257,55,1
88258,55,10
88259,55,1
88260,55,2
88261,55,1
88262,55,2
88263,55,1
88264,54,2
88265,54,0
88266,54,1
88267,54,4
88268,54,1
88269,54,6
88270,54,1
88271,54,0
88272,54,2
88273,54,0
88274,54,2
88275,54,2
88276,53,7
88277,53,2
88278,53,5
88279,53,5
88280,53,1
88281,53,0
88282,53,2
88283,53,0
88284,53,0
88285,53,0
88286,53,7
88287,53,6
88288,53,10
88289,53,1
88290,53,6
88291,53,1
88292,55,5
88293,55,2
88294,55,2
88295,55,0
88296,55,0
88297,54,2
88298,54,6
88299,54,1
88300,54,2
88301,54,8
88302,54,2
88303,54,1
88304,54,2
88305,54,2
88306,54,6
88307,54,4
88308,54,0
88309,54,1
88310,54,1
88311,54,2
88312,54,0
88313,54,2
88314,54,4
88315,54,1
88316,54,6
88317,54,6
88318,54,6
88319,54,0
88320,54,0
88321,54,6
88322,54,8
88323,54,12
88324,54,1
88325,54,2
88326,55,6
88327,55,1
88328,55,13
88329,55,0
88330,45,0
88331,45,0
88332,45,0
88333,45,0
88334,45,0
88335,45,0
88336,45,0
88337,45,0
88338,45,0
88339,45,0
88340,45,0
88341,45,0
88342,45,0
88343,45,0
88344,45,0
88345,45,0
88346,45,0
88347,45,0
88348,45,0
88349,45,0
88350,45,0
88351,45,0
88352,45,0
88353,45,0
88354,45,0
88355,45,0
88356,45,0
88357,45,0
88358,44,0
88359,44,1
88360,44,1
88361,44,0
88362,44,1
88363,44,0
88364,44,0
88365,43,0
88366,43,0
88367,43,0
88368,43,0
88369,43,0
88370,43,0
88371,43,0
88372,43,0
88373,43,0
88374,43,0
88375,43,0
88376,43,0
88377,43,0
88378,43,0
88379,42,0
88380,42,0
88381,42,0
88382,42,0
88383,42,0
88384,42,0
88385,42,0
88386,42,0
88387,42,0
88388,42,0
88389,42,0
88390,42,0
88391,42,0
88392,42,0
88393,50,0
88394,50,0
88395,49,0
88396,49,0
88397,49,0
88398,49,0
88399,48,0
88400,48,0
88401,48,0
88402,48,0
88403,48,0
88404,48,0
88405,48,0
88406,48,0
88407,48,0
88408,48,0
88409,48,0
88410,48,0
88411,48,0
88412,48,0
88413,48,0
88414,48,0
88415,48,0
88416,48,0
88417,48,0
88418,48,0
88419,48,0
88420,48,0
88421,48,0
88422,47,0
88423,47,0
88424,47,0
88425,47,0
88426,47,0
88427,47,0
88428,47,0
88429,47,0
88430,47,0
88431,45,0
88432,45,0
88433,45,0
88434,45,0
88435,45,0
88436,44,0
88437,44,0
88438,44,0
88439,44,0
88440,44,0
88441,44,0
88442,44,0
88443,44,0
88444,44,0
88445,44,0
88446,44,0
88447,44,0
88448,43,0
88449,43,0
88450,43,0
88451,43,0
88452,43,0
88453,43,0
88454,43,0
88455,43,0
88456,43,0
88457,43,0
88458,43,0
88459,43,0
88460,43,0
88461,43,0
88462,43,0
88463,43,0
88464,43,0
88465,43,0
88466,43,0
88467,43,0
88468,43,0
88469,55,0
88470,55,0
88471,55,0
88472,55,0
88473,54,0
88474,54,0
88475,54,0
88476,54,0
88477,54,0
88478,54,0
88479,54,0
88480,54,0
88481,54,1
88482,54,0
88483,54,0
88484,54,0
88485,54,0
88486,54,0
88487,54,0
88488,54,0
88489,54,0
88490,54,0
88491,54,0
88492,54,8
88493,54,8
88494,54,6
88495,54,1
88496,54,1
88497,55,1
88498,55,1
88499,55,6
88500,54,7
88501,54,1
88502,53,2
88503,53,1
88504,53,0
88505,52,0
88506,52,0
88507,45,1
88508,45,0
88509,45,0
88510,45,0
88511,45,0
88512,45,0
88513,45,0
88514,45,0
88515,45,0
88516,45,1
88517,45,0
88518,45,0
88519,45,0
88520,45,0
88521,45,6
88522,45,2
88523,45,0
88524,45,0
88525,45,1
88526,45,0
88527,45,0
88528,45,0
88529,45,0
88530,45,6
88531,45,0
88532,45,0
88533,45,6
88534,45,2
88535,45,0
88536,45,6
88537,45,0
88538,45,6
88539,45,1
88540,45,1
88541,45,1
88542,45,6
88543,45,1
88544,45,6
88545,45,1
88546,45,0
88547,45,0
88548,45,0
88549,45,0
88550,45,0
88551,45,1
88552,44,0
88553,44,0
88554,44,0
88555,44,0
88556,44,0
88557,44,0
88558,43,0
88559,43,0
88560,43,1
88561,43,-1
88562,43,0
88563,43,0
88564,43,0
88565,43,0
88566,43,0
88567,43,0
88568,42,0
88569,42,0
88570,42,0
88571,42,2
88572,42,1
88573,42,1
88574,42,1
88575,42,0
88576,42,0
88577,42,0
88578,40,0
88579,40,0
88580,40,0
88581,40,0
88582,40,0
88583,40,0
88584,40,0
88585,40,0
88586,40,0
88587,40,0
88588,40,0
88589,40,0
88590,40,0
88591,40,0
88592,40,0
88593,40,0
88594,40,0
88595,40,0
88596,40,0
88597,40,0
88598,40,0
88599,40,0
88600,39,0
88601,39,0
88602,39,0
88603,39,0
88604,39,0
88605,39,0
88606,39,0
88607,39,0
88608,39,0
88609,39,0
88610,39,0
88611,39,0
88612,39,0
88613,39,0
88614,39,0
88615,39,0
88616,60,2
88617,60,1
88618,59,8
88619,59,2
88620,59,1
88621,59,1
88622,58,1
88623,58,1
88624,57,0
88625,57,1
88626,57,2
88627,57,5
88628,57,0
88629,57,1
88630,57,1
88631,56,1
88632,56,1
88633,56,0
88634,56,1
88635,56,0
88636,56,0
88637,56,4
88638,56,0
88639,56,1
88640,56,0
88641,55,0
88642,55,0
88643,55,0
88644,55,1
88645,55,0
88646,55,1
88647,55,0
88648,55,0
88649,55,0
88650,55,1
88651,55,1
88652,55,0
88653,55,0
88654,45,0
88655,45,0
88656,45,0
88657,44,0
88658,44,0
88659,44,0
88660,44,0
88661,44,0
88662,44,0
88663,43,0
88664,43,0
88665,43,0
88666,43,0
88667,43,0
88668,43,0
88669,43,0
88670,43,0
88671,43,0
88672,43,0
88673,43,0
88674,43,0
88675,43,0
88676,43,0
88677,43,0
88678,43,0
88679,43,0
88680,43,0
88681,43,0
88682,43,0
88683,42,0
88684,42,0
88685,42,0
88686,42,0
88687,42,0
88688,42,0
88689,42,0
88690,42,0
88691,42,0
88692,45,0
88693,45,0
88694,44,0
88695,44,0
88696,43,0
88697,43,0
88698,43,0
88699,42,1
88700,42,0
88701,42,0
88702,42,1
88703,42,6
88704,42,6
88705,42,1
88706,42,0
88707,42,0
88708,42,0
88709,42,7
88710,42,2
88711,42,0
88712,42,1
88713,42,1
88714,42,2
88715,42,5
88716,42,7
88717,42,2
88718,42,6
88719,42,6
88720,43,1
88721,43,0
88722,43,6
88723,43,7
88724,43,2
88725,43,11
88726,43,2
88727,44,1
88728,44,0
88729,43,0
88730,45,0
88731,45,0
88732,45,0
88733,44,0
88734,44,0
88735,44,0
88736,44,0
88737,43,0
88738,43,0
88739,43,0
88740,43,0
88741,43,0
88742,43,0
88743,43,0
88744,43,0
88745,43,0
88746,43,0
88747,43,0
88748,43,0
88749,43,0
88750,43,0
88751,43,0
88752,43,0
88753,43,0
88754,43,0
88755,43,0
88756,43,0
88757,43,0
88758,43,0
88759,42,0
88760,42,0
88761,42,0
88762,42,0
88763,42,0
88764,42,0
88765,42,0
88766,42,0
88767,42,0
88768,60,0
88769,60,1
88770,60,0
88771,59,1
88772,59,1
88773,59,1
88774,58,2
88775,58,15
88776,58,2
88777,58,7
88778,58,2
88779,58,1
88780,58,1
88781,58,1
88782,58,0
88783,58,0
88784,58,0
88785,57,9
88786,57,2
88787,57,0
88788,57,6
88789,57,2
88790,57,2
88791,57,-3
88792,57,9
88793,57,6
88794,57,4
88795,57,7
88796,57,-3
88797,57,0
88798,57,0
88799,57,6
88800,57,5
88801,57,2
88802,57,1
88803,57,2
88804,57,1
88805,57,1
88806,55,2
88807,55,0
88808,54,2
88809,54,1
88810,53,2
88811,53,1
88812,53,1
88813,53,3
88814,53,2
88815,53,5
88816,53,0
88817,52,0
88818,52,0
88819,52,2
88820,52,2
88821,52,2
88822,51,0
88823,51,3
88824,51,2
88825,51,0
88826,51,3
88827,51,2
88828,51,1
88829,51,2
88830,51,2
88831,51,2
88832,51,2
88833,51,3
88834,51,1
88835,51,0
88836,51,3
88837,51,10
88838,51,2
88839,51,2
88840,51,5
88841,51,1
88842,51,1
88843,51,1
88844,50,0
88845,50,0
88846,50,2
88847,49,0
88848,49,1
88849,49,0
88850,49,4
88851,48,0
88852,48,0
88853,48,0
88854,48,0
88855,47,0
88856,47,0
88857,47,0
88858,47,0
88859,47,0
88860,47,0
88861,47,0
88862,47,0
88863,47,0
88864,47,0
88865,47,0
88866,47,0
88867,47,1
88868,47,0
88869,47,0
88870,47,0
88871,47,0
88872,47,0
88873,47,1
88874,47,1
88875,47,0
88876,47,1
88877,47,0
88878,47,0
88879,47,0
88880,47,0
88881,47,0
88882,45,0
88883,45,0
88884,44,0
88885,44,0
88886,44,0
88887,44,0
88888,43,0
88889,43,0
88890,43,0
88891,43,0
88892,43,0
88893,43,0
88894,43,0
88895,43,0
88896,43,0
88897,42,0
88898,42,0
88899,42,0
88900,42,0
88901,42,0
88902,42,0
88903,42,0
88904,42,0
88905,42,0
88906,42,0
88907,42,0
88908,42,0
88909,42,0
88910,42,0
88911,42,0
88912,42,0
88913,42,0
88914,42,0
88915,42,0
88916,42,0
88917,42,0
88918,42,0
88919,42,0
88920,50,2
88921,50,7
88922,50,1
88923,50,5
88924,50,2
88925,50,8
88926,50,2
88927,50,6
88928,50,6
88929,50,4
88930,50,6
88931,51,2
88932,51,1
88933,51,1
88934,51,1
88935,51,9
88936,51,6
88937,51,5
88938,51,2
88939,51,0
88940,51,1
88941,51,8
88942,51,3
88943,51,2
88944,51,6
88945,51,1
88946,51,7
88947,51,6
88948,52,6
88949,52,1
88950,52,1
88951,51,5
88952,51,2
88953,51,5
88954,51,9
88955,51,1
88956,52,2
88957,52,0
88958,70,1
88959,70,1
88960,69,1
88961,68,5
88962,68,1
88963,67,2
88964,66,1
88965,66,1
88966,66,1
88967,65,0
88968,65,0
88969,65,0
88970,65,0
88971,64,1
88972,64,1
88973,64,0
88974,64,1
88975,64,1
88976,64,1
88977,64,2
88978,64,1
88979,64,0
88980,64,2
88981,64,9
88982,64,4
88983,64,0
88984,64,1
88985,64,1
88986,64,1
88987,63,1
88988,63,0
88989,63,0
88990,63,1
88991,63,1
88992,63,1
88993,63,1
88994,63,0
88995,63,8
88996,50,3
88997,50,2
88998,50,2
88999,50,2
89000,50,2
89001,50,3
89002,50,1
89003,50,0
89004,50,0
89005,50,2
89006,50,2
89007,50,3
89008,50,3
89009,50,2
89010,50,2
89011,50,2
89012,49,3
89013,49,3
89014,49,2
89015,49,2
89016,49,2
89017,49,2
89018,49,2
89019,49,3
89020,49,3
89021,49,2
89022,49,3
89023,49,3
89024,49,1
89025,49,2
89026,49,3
89027,49,3
89028,49,0
89029,49,0
89030,49,0
89031,49,0
89032,49,0
89033,49,0
89034,60,1
89035,60,1
89036,60,6
89037,59,1
89038,59,2
89039,59,2
89040,59,2
89041,59,1
89042,59,1
89043,58,0
89044,58,1
89045,58,0
89046,57,5
89047,57,1
89048,57,2
89049,57,1
89050,57,1
89051,57,8
89052,57,2
89053,57,1
89054,57,1
89055,57,7
89056,57,2
89057,57,1
89058,57,2
89059,57,2
89060,57,2
89061,57,2
89062,57,2
89063,57,2
89064,57,1
89065,56,5
89066,56,2
89067,56,1
89068,55,11
89069,55,2
89070,55,1
89071,55,1
89072,45,0
89073,45,0
89074,45,0
89075,45,0
89076,45,0
89077,45,0
89078,45,0
89079,45,0
89080,45,0
89081,44,0
89082,44,0
89083,44,0
89084,44,0
89085,44,0
89086,44,0
89087,44,0
89088,44,0
89089,44,6
89090,44,0
89091,44,1
89092,44,1
89093,44,2
89094,44,0
89095,44,14
89096,44,0
89097,44,0
89098,44,0
89099,44,0
89100,44,0
89101,44,0
89102,44,0
89103,44,0
89104,43,0
89105,43,0
89106,43,0
89107,43,0
89108,43,0
89109,43,0
89110,45,2
89111,45,4
89112,45,1
89113,45,1
89114,45,3
89115,45,10
89116,45,2
89117,45,2
89118,45,6
89119,45,8
89120,45,9
89121,46,4
89122,47,2
89123,47,1
89124,47,2
89125,46,3
89126,46,10
89127,46,2
89128,46,2
89129,47,2
89130,47,1
89131,47,0
89132,47,3
89133,47,4
89134,47,3
89135,46,2
89136,46,3
89137,46,2
89138,46,2
89139,45,1
89140,45,2
89141,45,1
89142,45,2
89143,45,6
89144,45,3
89145,45,1
89146,44,11
89147,44,3
89148,55,0
89149,55,0
89150,55,0
89151,55,0
89152,55,0
89153,55,0
89154,55,0
89155,55,0
89156,55,0
89157,55,0
89158,55,0
89159,55,0
89160,55,0
89161,55,0
89162,55,0
89163,55,0
89164,55,0
89165,55,0
89166,55,0
89167,55,0
89168,55,0
89169,55,0
89170,55,0
89171,55,0
89172,55,0
89173,55,0
89174,55,0
89175,55,0
89176,55,0
89177,55,0
89178,55,0
89179,55,0
89180,55,0
89181,55,0
89182,55,0
89183,55,0
89184,55,0
89185,55,0
89186,45,0
89187,45,0
89188,45,0
89189,45,0
89190,44,0
89191,44,0
89192,44,0
89193,44,0
89194,44,0
89195,44,0
89196,44,0
89197,44,0
89198,43,0
89199,43,0
89200,43,0
89201,43,0
89202,43,0
89203,43,0
89204,43,0
89205,43,0
89206,43,0
89207,43,0
89208,43,0
89209,43,0
89210,43,0
89211,43,0
89212,43,0
89213,43,0
89214,43,0
89215,42,0
89216,42,0
89217,42,0
89218,42,0
89219,42,0
89220,42,0
89221,42,0
89222,42,0
89223,42,0
89224,45,0
89225,45,0
89226,45,0
89227,44,0
89228,44,0
89229,44,0
89230,44,0
89231,44,0
89232,44,4
89233,44,2
89234,44,0
89235,44,0
89236,44,0
89237,43,0
89238,43,0
89239,43,0
89240,43,0
89241,43,0
89242,43,0
89243,43,0
89244,43,0
89245,43,0
89246,43,0
89247,43,0
89248,43,0
89249,43,0
89250,42,0
89251,42,0
89252,42,0
89253,42,0
89254,42,1
89255,42,0
89256,42,0
89257,42,0
89258,42,0
89259,42,0
89260,42,0
89261,42,0
89262,50,0
89263,50,0
89264,49,0
89265,49,0
89266,49,0
89267,49,0
89268,49,0
89269,49,0
89270,49,0
89271,49,0
89272,49,0
89273,49,0
89274,49,0
89275,49,0
89276,49,0
89277,49,1
89278,49,5
89279,49,0
89280,49,0
89281,49,2
89282,49,0
89283,49,0
89284,49,0
89285,49,0
89286,49,0
89287,49,0
89288,49,1
89289,49,2
89290,49,0
89291,49,0
89292,49,1
89293,49,0
89294,49,0
89295,49,0
89296,49,1
89297,49,0
89298,49,0
89299,49,1
89300,40,0
89301,40,0
89302,40,0
89303,40,0
89304,40,0
89305,40,0
89306,40,0
89307,40,0
89308,40,0
89309,40,0
89310,40,0
89311,40,0
89312,40,0
89313,40,0
89314,40,0
89315,40,0
89316,40,0
89317,40,0
89318,60,0
89319,60,2
89320,59,2
89321,59,1
89322,58,2
89323,58,2
89324,57,2
89325,57,3
89326,57,9
89327,57,2
89328,57,2
89329,57,3
89330,57,2
89331,57,2
89332,57,1
89333,57,2
89334,56,2
89335,56,2
89336,56,0
89337,56,6
89338,56,9
89339,56,14
89340,56,2
89341,56,1
89342,57,2
89343,57,9
89344,57,2
89345,57,6
89346,56,1
89347,56,3
89348,56,1
89349,56,1
89350,55,2
89351,55,2
89352,55,2
89353,55,5
89354,54,2
89355,54,2
89356,50,0
89357,50,0
89358,50,0
89359,49,0
89360,49,0
89361,49,0
89362,49,0
89363,49,0
89364,49,0
89365,49,0
89366,49,0
89367,48,0
89368,48,0
89369,48,0
89370,48,0
89371,48,0
89372,48,0
89373,48,0
89374,48,0
89375,48,0
89376,48,0
89377,48,0
89378,48,0
89379,48,0
89380,48,0
89381,48,0
89382,48,0
89383,48,0
89384,48,0
89385,47,0
89386,47,0
89387,47,0
89388,47,0
89389,47,0
89390,47,0
89391,47,0
89392,47,0
89393,47,0
89394,60,2
89395,60,1
89396,59,8
89397,59,2
89398,59,2
89399,59,2
89400,59,2
89401,58,1
89402,58,2
89403,58,2
89404,57,5
89405,57,2
89406,57,2
89407,57,2
89408,57,1
89409,57,1
89410,56,1
89411,56,2
89412,56,5
89413,56,1
89414,56,2
89415,55,2
89416,55,2
89417,55,2
89418,55,2
89419,55,2
89420,55,1
89421,55,2
89422,55,0
89423,55,5
89424,55,2
89425,55,2
89426,55,2
89427,55,2
89428,55,1
89429,55,1
89430,55,1
89431,55,1
89432,50,3
89433,50,2
89434,50,2
89435,50,0
89436,50,1
89437,50,1
89438,50,1
89439,50,1
89440,50,1
89441,50,0
89442,49,0
89443,49,1
89444,49,1
89445,49,2
89446,49,1
89447,49,0
89448,48,1
89449,48,0
89450,48,1
89451,48,1
89452,48,0
89453,48,0
89454,48,0
89455,48,1
89456,48,1
89457,48,1
89458,47,0
89459,47,0
89460,47,2
89461,47,1
89462,47,6
89463,47,1
89464,47,4
89465,47,1
89466,47,1
89467,47,1
89468,47,0
89469,47,1
89470,60,0
89471,60,0
89472,59,0
89473,59,0
89474,58,0
89475,58,0
89476,58,0
89477,57,0
89478,57,0
89479,57,0
89480,57,0
89481,57,0
89482,57,0
89483,57,11
89484,57,0
89485,57,10
89486,57,1
89487,57,0
89488,57,0
89489,57,6
89490,57,2
89491,57,1
89492,57,1
89493,57,7
89494,57,1
89495,57,0
89496,57,1
89497,57,2
89498,57,1
89499,57,1
89500,57,2
89501,57,7
89502,57,6
89503,57,1
89504,57,1
89505,57,0
89506,57,1
89507,57,1
89508,40,0
89509,40,0
89510,40,0
89511,40,0
